GEOID,year_evictions,eviction-filings,evictions,low-flag,imputed,subbed,evictions_t-1,evictions_t-2,evictions_t-5,year_features,crime_count,violations_count,total_population,total_households,total_renter_households,renter_occupied_household_size,median_gross_rent,median_household_income,units,occupied_units,vacant_units,for_rent_units,num_af_am_alone,num_hisp,black_alone_owner_occupied,num_with_high_school_degree,num_with_ged,num_unemployed
421010169022,2011,18.0,7.0,0,0,1,9.0,7.0,10.0,2010.0,,,584.0,293.0,84.0,1.65,635,14063,493.0,293.0,84.0,24.0,584.0,0.0,209.0,,,
421010169022,2012,17.0,8.0,0,0,1,7.0,9.0,9.0,2011.0,168.0,,483.0,230.0,109.0,1.54,627,14118,446.0,230.0,109.0,25.0,483.0,0.0,121.0,,,84.0
421010169022,2013,18.0,7.0,0,0,1,8.0,7.0,12.0,2012.0,166.0,,896.0,276.0,152.0,2.14,624,11904,493.0,276.0,152.0,0.0,896.0,0.0,124.0,187.0,67.0,98.0
421010169022,2014,14.0,7.0,0,0,1,7.0,8.0,7.0,2013.0,149.0,,1004.0,315.0,207.0,2.3,632.0,22583.0,488.0,315.0,207.0,0.0,1004.0,0.0,108.0,244.0,40.0,132.0
421010169022,2015,20.0,4.0,0,0,1,7.0,7.0,9.0,2014.0,196.0,,1240.0,370.0,230.0,2.93,665.0,14160.0,512.0,370.0,230.0,0.0,1240.0,0.0,140.0,347.0,37.0,216.0
421010169022,2016,21.0,9.0,0,0,1,4.0,7.0,7.0,2015.0,224.0,,1296.0,391.0,256.0,2.91,609.0,13723.0,517.0,391.0,256.0,0.0,1296.0,0.0,135.0,326.0,34.0,137.0
421010169023,2010,33.0,13.0,0,0,1,4.0,10.0,5.0,2009.0,,,1915.0,699.0,282.0,3.55,552,20583,886.0,699.0,282.0,93.0,1854.0,0.0,400.0,,,
421010169023,2011,40.0,15.0,0,0,1,13.0,4.0,2.0,2010.0,,,1440.0,627.0,251.0,2.82,585,20223,923.0,627.0,251.0,88.0,1392.0,0.0,361.0,,,
421010169023,2012,29.0,11.0,0,0,1,15.0,13.0,15.0,2011.0,220.0,,1432.0,654.0,322.0,2.46,646,19084,945.0,654.0,322.0,90.0,1384.0,1.0,316.0,,,187.0
421010169023,2013,30.0,18.0,0,0,1,11.0,15.0,10.0,2012.0,210.0,,1243.0,624.0,272.0,1.90,679,19786,906.0,624.0,272.0,66.0,1191.0,2.0,336.0,356.0,199.0,124.0
421010169023,2014,27.0,12.0,0,0,1,18.0,11.0,4.0,2013.0,194.0,,1210.0,592.0,272.0,1.58,655.0,21346.0,892.0,592.0,272.0,45.0,1208.0,0.0,320.0,430.0,114.0,103.0
421010169023,2015,31.0,21.0,0,0,1,12.0,18.0,13.0,2014.0,246.0,,1219.0,600.0,351.0,1.79,683.0,19413.0,868.0,600.0,351.0,0.0,1146.0,0.0,249.0,314.0,101.0,105.0
421010169023,2016,25.0,12.0,0,0,1,21.0,12.0,15.0,2015.0,288.0,2.0,1569.0,663.0,396.0,1.99,738.0,20547.0,888.0,663.0,396.0,0.0,1504.0,0.0,267.0,400.0,157.0,52.0
421010169024,2010,24.0,12.0,0,0,1,12.0,5.0,6.0,2009.0,,,1732.0,648.0,249.0,2.62,1034,24625,736.0,648.0,249.0,51.0,1608.0,22.0,399.0,,,
421010169024,2011,36.0,20.0,0,0,1,12.0,12.0,8.0,2010.0,,,1940.0,750.0,448.0,2.67,770,25784,813.0,750.0,448.0,25.0,1691.0,132.0,302.0,,,
421010169024,2012,31.0,10.0,0,0,1,20.0,12.0,5.0,2011.0,147.0,,2207.0,831.0,489.0,2.75,848,22139,901.0,831.0,489.0,51.0,1904.0,143.0,319.0,,,92.0
421010169024,2013,16.0,8.0,0,0,1,10.0,20.0,5.0,2012.0,131.0,,2199.0,810.0,562.0,2.74,812,23857,876.0,810.0,562.0,41.0,1934.0,131.0,235.0,548.0,29.0,160.0
421010169024,2014,23.0,13.0,0,0,1,8.0,10.0,12.0,2013.0,137.0,,1881.0,706.0,535.0,2.85,825.0,27361.0,811.0,706.0,535.0,21.0,1769.0,132.0,157.0,404.0,36.0,148.0
421010169024,2015,23.0,11.0,0,0,1,13.0,8.0,12.0,2014.0,159.0,2.0,2577.0,732.0,516.0,3.98,806.0,26458.0,891.0,732.0,516.0,41.0,2481.0,379.0,206.0,507.0,25.0,121.0
421010169024,2016,14.0,8.0,0,0,1,11.0,13.0,20.0,2015.0,148.0,,1752.0,486.0,315.0,4.14,847.0,21923.0,700.0,486.0,315.0,25.0,1740.0,191.0,159.0,298.0,14.0,78.0
421010170001,2010,21.0,12.0,0,0,1,12.0,10.0,9.0,2009.0,,,0.0,0.0,0.0,.,.,.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
421010170001,2011,11.0,7.0,0,0,1,12.0,12.0,8.0,2010.0,,,1385.0,579.0,357.0,2.02,1204,37411,704.0,579.0,357.0,70.0,928.0,113.0,184.0,,,
421010170001,2012,19.0,13.0,0,0,1,7.0,12.0,9.0,2011.0,92.0,,1488.0,675.0,481.0,2.07,1358,29517,838.0,675.0,481.0,106.0,1017.0,159.0,194.0,,,71.0
421010170001,2013,23.0,15.0,0,0,1,13.0,7.0,10.0,2012.0,99.0,,1287.0,637.0,440.0,1.86,1433,41012,788.0,637.0,440.0,110.0,739.0,161.0,197.0,290.0,78.0,64.0
421010170001,2014,21.0,11.0,0,0,1,15.0,13.0,12.0,2013.0,64.0,,1790.0,750.0,553.0,2.06,1576.0,48500.0,858.0,750.0,553.0,69.0,1256.0,71.0,187.0,422.0,181.0,50.0
421010170001,2015,20.0,10.0,0,0,1,11.0,15.0,12.0,2014.0,91.0,,1414.0,684.0,445.0,1.91,1404.0,37283.0,774.0,684.0,445.0,81.0,907.0,45.0,230.0,263.0,85.0,56.0
421010170001,2016,11.0,3.0,0,0,1,10.0,11.0,7.0,2015.0,74.0,,1446.0,690.0,456.0,1.95,1286.0,42371.0,803.0,690.0,456.0,78.0,950.0,50.0,224.0,217.0,76.0,9.0
421010170002,2010,72.0,13.0,0,0,1,8.0,1.0,11.0,2009.0,,,1235.0,276.0,276.0,.,511,9732,385.0,276.0,276.0,30.0,1086.0,0.0,0.0,,,
421010170002,2011,56.0,8.0,0,0,1,13.0,8.0,4.0,2010.0,,,1075.0,318.0,291.0,3.60,268,9030,383.0,318.0,291.0,16.0,913.0,0.0,0.0,,,
421010170002,2012,28.0,7.0,0,0,1,8.0,13.0,3.0,2011.0,111.0,,717.0,253.0,224.0,3.07,263,3250,299.0,253.0,224.0,18.0,640.0,0.0,0.0,,,119.0
421010170002,2013,1.0,0.0,0,0,1,7.0,8.0,1.0,2012.0,131.0,,936.0,336.0,307.0,2.95,250,8803,364.0,336.0,307.0,0.0,832.0,0.0,0.0,137.0,49.0,133.0
421010170002,2014,1.0,1.0,0,0,1,0.0,7.0,8.0,2013.0,143.0,,608.0,281.0,254.0,2.29,231.0,9871.0,309.0,281.0,254.0,0.0,581.0,0.0,0.0,143.0,0.0,62.0
421010170002,2015,0.0,0.0,0,0,1,1.0,0.0,13.0,2014.0,166.0,,738.0,357.0,325.0,2.17,204.0,10491.0,357.0,357.0,325.0,0.0,706.0,0.0,0.0,163.0,0.0,89.0
421010170002,2016,2.0,0.0,0,0,1,0.0,1.0,8.0,2015.0,241.0,,647.0,288.0,288.0,2.25,159.0,13415.0,288.0,288.0,288.0,0.0,647.0,0.0,0.0,137.0,9.0,86.0
421010170003,2010,6.0,3.0,0,0,1,3.0,3.0,11.0,2009.0,,,556.0,280.0,113.0,2.27,868,11200,296.0,280.0,113.0,0.0,517.0,32.0,167.0,,,
421010170003,2011,6.0,1.0,0,0,1,3.0,3.0,7.0,2010.0,,,382.0,219.0,101.0,2.06,858,15033,261.0,219.0,101.0,0.0,317.0,21.0,118.0,,,
421010170003,2012,3.0,1.0,0,0,1,1.0,3.0,7.0,2011.0,63.0,,561.0,222.0,65.0,2.17,974,20400,267.0,222.0,65.0,0.0,371.0,41.0,132.0,,,0.0
421010170003,2013,1.0,1.0,0,0,1,1.0,1.0,3.0,2012.0,98.0,,703.0,236.0,63.0,2.49,994,34643,263.0,236.0,63.0,0.0,410.0,86.0,139.0,227.0,23.0,0.0
421010170003,2014,4.0,2.0,0,0,1,1.0,1.0,3.0,2013.0,67.0,,841.0,225.0,103.0,3.26,1264.0,49279.0,253.0,225.0,103.0,0.0,531.0,126.0,99.0,205.0,30.0,10.0
421010170003,2015,4.0,2.0,0,0,1,2.0,1.0,3.0,2014.0,94.0,,898.0,266.0,44.0,3.89,-666666666.0,40938.0,298.0,266.0,44.0,0.0,712.0,62.0,200.0,321.0,55.0,52.0
421010170003,2016,3.0,3.0,0,0,1,2.0,2.0,1.0,2015.0,65.0,,993.0,289.0,77.0,2.88,807.0,28472.0,315.0,289.0,77.0,0.0,735.0,73.0,181.0,331.0,88.0,51.0
421010171001,2010,8.0,2.0,0,0,1,4.0,4.0,3.0,2009.0,,,320.0,107.0,28.0,.,.,18750,132.0,107.0,28.0,0.0,292.0,28.0,70.0,,,
421010171001,2011,12.0,3.0,0,0,1,2.0,4.0,3.0,2010.0,,,882.0,327.0,146.0,2.69,944,13882,416.0,327.0,146.0,0.0,846.0,0.0,174.0,,,
421010171001,2012,11.0,5.0,0,0,1,3.0,2.0,8.0,2011.0,68.0,,730.0,302.0,140.0,2.14,916,14221,417.0,302.0,140.0,0.0,635.0,67.0,156.0,,,50.0
421010171001,2013,6.0,1.0,0,0,1,5.0,3.0,4.0,2012.0,100.0,,574.0,247.0,115.0,1.81,900,15694,406.0,247.0,115.0,0.0,477.0,63.0,122.0,121.0,17.0,58.0
421010171001,2014,17.0,10.0,0,0,1,1.0,5.0,4.0,2013.0,77.0,,682.0,258.0,154.0,2.53,862.0,16451.0,375.0,258.0,154.0,0.0,603.0,68.0,104.0,112.0,15.0,56.0
421010171001,2015,14.0,6.0,0,0,1,10.0,1.0,2.0,2014.0,93.0,,713.0,285.0,134.0,2.84,813.0,16596.0,396.0,285.0,134.0,0.0,642.0,71.0,151.0,102.0,0.0,46.0
421010171001,2016,8.0,4.0,0,0,1,6.0,10.0,3.0,2015.0,118.0,,645.0,229.0,121.0,3.27,748.0,19175.0,340.0,229.0,121.0,0.0,578.0,67.0,108.0,85.0,0.0,66.0
421010171002,2010,8.0,6.0,0,0,1,3.0,5.0,5.0,2009.0,,,1865.0,525.0,156.0,4.28,795,22837,549.0,525.0,156.0,0.0,1865.0,0.0,369.0,,,
421010171002,2011,10.0,5.0,0,0,1,6.0,3.0,8.0,2010.0,,,1695.0,447.0,201.0,4.30,790,24934,447.0,447.0,201.0,0.0,1695.0,0.0,246.0,,,
421010171002,2012,9.0,6.0,0,0,1,5.0,6.0,3.0,2011.0,98.0,,1039.0,363.0,147.0,2.92,826,27548,406.0,363.0,147.0,0.0,1033.0,0.0,210.0,,,112.0
421010171002,2013,13.0,3.0,0,0,1,6.0,5.0,5.0,2012.0,104.0,,1039.0,360.0,121.0,2.90,830,32059,402.0,360.0,121.0,0.0,1033.0,0.0,233.0,201.0,93.0,106.0
421010171002,2014,19.0,12.0,0,0,1,3.0,6.0,3.0,2013.0,104.0,,1038.0,356.0,135.0,3.14,887.0,31778.0,398.0,356.0,135.0,0.0,1029.0,0.0,212.0,213.0,62.0,125.0
421010171002,2015,10.0,6.0,0,0,1,12.0,3.0,6.0,2014.0,90.0,,1020.0,343.0,104.0,3.56,935.0,32545.0,397.0,343.0,104.0,0.0,1012.0,0.0,231.0,173.0,20.0,78.0
421010171002,2016,13.0,8.0,0,0,1,6.0,12.0,5.0,2015.0,101.0,,1199.0,396.0,95.0,4.04,988.0,33095.0,458.0,396.0,95.0,0.0,1186.0,0.0,288.0,177.0,21.0,45.0
421010171003,2010,9.0,5.0,0,0,1,7.0,8.0,9.0,2009.0,,,524.0,158.0,55.0,4.85,842,25385,179.0,158.0,55.0,0.0,524.0,0.0,103.0,,,
421010171003,2011,12.0,6.0,0,0,1,5.0,7.0,6.0,2010.0,,,1264.0,629.0,177.0,1.29,629,15329,663.0,629.0,177.0,0.0,1124.0,30.0,368.0,,,
421010171003,2012,8.0,8.0,0,0,1,6.0,5.0,8.0,2011.0,183.0,,1368.0,635.0,167.0,1.48,713,15338,705.0,635.0,167.0,0.0,1223.0,15.0,375.0,,,132.0
421010171003,2013,20.0,11.0,0,0,1,8.0,6.0,8.0,2012.0,223.0,,1184.0,600.0,144.0,1.51,707,17361,725.0,600.0,144.0,0.0,1061.0,9.0,377.0,400.0,66.0,46.0
421010171003,2014,18.0,11.0,0,0,1,11.0,8.0,7.0,2013.0,172.0,1.0,1373.0,604.0,136.0,2.02,787.0,27419.0,722.0,604.0,136.0,0.0,1261.0,0.0,389.0,455.0,101.0,81.0
421010171003,2015,13.0,4.0,0,0,1,11.0,11.0,5.0,2014.0,212.0,,1437.0,576.0,87.0,2.97,988.0,36413.0,719.0,576.0,87.0,0.0,1366.0,0.0,442.0,438.0,123.0,113.0
421010171003,2016,6.0,5.0,0,0,1,4.0,11.0,6.0,2015.0,242.0,,1485.0,562.0,105.0,2.68,947.0,45778.0,713.0,562.0,105.0,0.0,1449.0,0.0,450.0,365.0,129.0,127.0
421010171004,2010,15.0,7.0,0,0,1,8.0,3.0,11.0,2009.0,,,962.0,503.0,165.0,1.17,701,17270,522.0,503.0,165.0,0.0,843.0,0.0,301.0,,,
421010171004,2011,6.0,1.0,0,0,1,7.0,8.0,8.0,2010.0,,,979.0,346.0,74.0,4.27,830,30679,368.0,346.0,74.0,0.0,941.0,27.0,261.0,,,
421010171004,2012,14.0,5.0,0,0,1,1.0,7.0,8.0,2011.0,155.0,,921.0,292.0,54.0,4.43,861,33110,316.0,292.0,54.0,0.0,888.0,22.0,227.0,,,103.0
421010171004,2013,9.0,6.0,0,0,1,5.0,1.0,3.0,2012.0,138.0,,809.0,255.0,61.0,2.85,641,30842,279.0,255.0,61.0,0.0,732.0,77.0,194.0,191.0,10.0,116.0
421010171004,2014,11.0,6.0,0,0,1,6.0,5.0,8.0,2013.0,161.0,,809.0,300.0,60.0,2.18,633.0,27357.0,300.0,300.0,60.0,0.0,722.0,63.0,240.0,190.0,9.0,138.0
421010171004,2015,12.0,5.0,0,0,1,6.0,6.0,7.0,2014.0,131.0,,908.0,310.0,78.0,2.22,692.0,32019.0,328.0,310.0,78.0,0.0,834.0,56.0,232.0,228.0,6.0,134.0
421010171004,2016,13.0,7.0,0,0,1,5.0,6.0,1.0,2015.0,165.0,,940.0,311.0,113.0,2.79,900.0,25719.0,329.0,311.0,113.0,0.0,846.0,121.0,198.0,190.0,22.0,107.0
421010172011,2010,8.0,6.0,0,0,1,7.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
421010172011,2011,8.0,4.0,0,0,1,6.0,7.0,10.0,2010.0,,,1029.0,456.0,207.0,2.46,906,19085,495.0,456.0,207.0,0.0,1009.0,0.0,249.0,,,
421010172011,2012,10.0,5.0,0,0,1,4.0,6.0,4.0,2011.0,158.0,,955.0,425.0,196.0,2.51,895,15889,468.0,425.0,196.0,0.0,942.0,0.0,229.0,,,214.0
421010172011,2013,9.0,5.0,0,0,1,5.0,4.0,8.0,2012.0,165.0,,1031.0,349.0,118.0,4.69,933,19432,385.0,349.0,118.0,0.0,1019.0,0.0,231.0,250.0,4.0,128.0
421010172011,2014,8.0,3.0,0,0,1,5.0,5.0,7.0,2013.0,130.0,,660.0,303.0,104.0,3.29,861.0,19952.0,366.0,303.0,104.0,0.0,660.0,0.0,199.0,102.0,8.0,87.0
421010172011,2015,8.0,1.0,0,0,1,3.0,5.0,6.0,2014.0,169.0,,988.0,376.0,115.0,3.46,906.0,38636.0,436.0,376.0,115.0,0.0,988.0,0.0,261.0,279.0,25.0,102.0
421010172011,2016,12.0,8.0,0,0,1,1.0,3.0,4.0,2015.0,189.0,,1119.0,412.0,151.0,2.89,979.0,36250.0,522.0,412.0,151.0,0.0,961.0,0.0,238.0,255.0,27.0,71.0
421010172012,2010,12.0,5.0,0,0,1,7.0,5.0,10.0,,,,,,,,,,,,,,,,,,,
421010172012,2011,10.0,7.0,0,0,1,5.0,7.0,4.0,2010.0,,,1123.0,395.0,190.0,3.05,760,21278,509.0,395.0,190.0,0.0,1112.0,0.0,194.0,,,
421010172012,2012,7.0,3.0,0,0,1,7.0,5.0,4.0,2011.0,185.0,,1465.0,467.0,236.0,2.86,734,12256,569.0,467.0,236.0,0.0,1465.0,0.0,231.0,,,127.0
421010172012,2013,16.0,8.0,0,0,1,3.0,7.0,5.0,2012.0,187.0,,1575.0,542.0,295.0,3.01,752,16354,638.0,542.0,295.0,0.0,1575.0,0.0,247.0,440.0,32.0,109.0
421010172012,2014,21.0,13.0,0,0,1,8.0,3.0,7.0,2013.0,197.0,,1663.0,518.0,253.0,2.73,860.0,19167.0,648.0,518.0,253.0,0.0,1568.0,0.0,265.0,506.0,22.0,140.0
421010172012,2015,12.0,7.0,0,0,1,13.0,8.0,5.0,2014.0,211.0,,1558.0,487.0,241.0,3.2,905.0,17740.0,681.0,487.0,241.0,0.0,1453.0,0.0,233.0,435.0,19.0,127.0
421010172012,2016,13.0,8.0,0,0,1,7.0,13.0,7.0,2015.0,226.0,2.0,1445.0,468.0,206.0,3.48,738.0,17313.0,575.0,468.0,206.0,0.0,1263.0,0.0,244.0,301.0,41.0,76.0
421010172013,2010,9.0,5.0,0,0,1,2.0,7.0,5.0,,,,,,,,,,,,,,,,,,,
421010172013,2011,14.0,7.0,0,0,1,5.0,2.0,5.0,2010.0,,,1016.0,417.0,214.0,2.40,755,27284,502.0,417.0,214.0,6.0,978.0,0.0,203.0,,,
421010172013,2012,11.0,10.0,0,0,1,7.0,5.0,7.0,2011.0,185.0,,1036.0,389.0,215.0,2.17,816,28234,494.0,389.0,215.0,0.0,1001.0,0.0,174.0,,,79.0
421010172013,2013,17.0,8.0,0,0,1,10.0,7.0,7.0,2012.0,191.0,,943.0,395.0,186.0,1.88,826,27788,532.0,395.0,186.0,0.0,882.0,6.0,203.0,304.0,66.0,95.0
421010172013,2014,14.0,7.0,0,0,1,8.0,10.0,2.0,2013.0,157.0,,1088.0,389.0,126.0,2.43,851.0,21420.0,534.0,389.0,126.0,0.0,1030.0,39.0,243.0,339.0,47.0,130.0
421010172013,2015,14.0,10.0,0,0,1,7.0,8.0,5.0,2014.0,188.0,,829.0,321.0,108.0,2.05,832.0,13375.0,473.0,321.0,108.0,0.0,764.0,24.0,194.0,259.0,50.0,72.0
421010172013,2016,11.0,5.0,0,0,1,10.0,7.0,7.0,2015.0,177.0,,952.0,328.0,85.0,1.73,812.0,24167.0,451.0,328.0,85.0,0.0,905.0,14.0,234.0,241.0,59.0,71.0
421010172021,2010,15.0,5.0,0,0,1,7.0,11.0,5.0,,,,,,,,,,,,,,,,,,,
421010172021,2011,19.0,13.0,0,0,1,5.0,7.0,4.0,2010.0,,,730.0,374.0,85.0,2.93,849,19274,374.0,374.0,85.0,0.0,730.0,0.0,289.0,,,
421010172021,2012,15.0,9.0,0,0,1,13.0,5.0,9.0,2011.0,142.0,,707.0,375.0,109.0,2.95,849,17279,375.0,375.0,109.0,0.0,707.0,0.0,266.0,,,28.0
421010172021,2013,10.0,7.0,0,0,1,9.0,13.0,11.0,2012.0,143.0,,1030.0,455.0,152.0,2.93,809,18482,537.0,455.0,152.0,0.0,917.0,113.0,303.0,336.0,24.0,52.0
421010172021,2014,19.0,13.0,0,0,1,7.0,9.0,7.0,2013.0,125.0,,973.0,443.0,143.0,2.88,752.0,17292.0,534.0,443.0,143.0,0.0,825.0,132.0,292.0,340.0,23.0,56.0
421010172021,2015,17.0,10.0,0,0,1,13.0,7.0,5.0,2014.0,136.0,,940.0,447.0,140.0,2.41,634.0,22534.0,542.0,447.0,140.0,0.0,793.0,133.0,300.0,404.0,21.0,54.0
421010172021,2016,15.0,10.0,0,0,1,10.0,13.0,13.0,2015.0,149.0,1.0,1102.0,506.0,155.0,2.48,689.0,22404.0,642.0,506.0,155.0,0.0,923.0,154.0,333.0,492.0,35.0,36.0
421010172022,2010,16.0,11.0,0,0,1,5.0,10.0,5.0,,,,,,,,,,,,,,,,,,,
421010172022,2011,15.0,6.0,0,0,1,11.0,5.0,4.0,2010.0,,,1316.0,425.0,236.0,3.44,841,18894,515.0,425.0,236.0,0.0,1316.0,0.0,189.0,,,
421010172022,2012,13.0,9.0,0,0,1,6.0,11.0,4.0,2011.0,164.0,,1267.0,385.0,203.0,4.06,833,19754,569.0,385.0,203.0,0.0,1267.0,0.0,182.0,,,43.0
421010172022,2013,11.0,5.0,0,0,1,9.0,6.0,10.0,2012.0,157.0,,1005.0,285.0,119.0,5.06,849,18769,509.0,285.0,119.0,0.0,1005.0,0.0,166.0,275.0,8.0,8.0
421010172022,2014,13.0,7.0,0,0,1,5.0,9.0,5.0,2013.0,134.0,,894.0,255.0,123.0,4.01,613.0,35359.0,453.0,255.0,123.0,0.0,894.0,0.0,132.0,192.0,12.0,26.0
421010172022,2015,20.0,10.0,0,0,1,7.0,5.0,11.0,2014.0,155.0,,921.0,337.0,189.0,3.26,718.0,25060.0,554.0,337.0,189.0,0.0,873.0,0.0,126.0,217.0,10.0,69.0
421010172022,2016,21.0,13.0,0,0,1,10.0,7.0,6.0,2015.0,158.0,1.0,899.0,333.0,164.0,3.12,702.0,27644.0,541.0,333.0,164.0,0.0,851.0,0.0,146.0,223.0,7.0,63.0
421010172023,2010,11.0,7.0,0,0,1,1.0,10.0,5.0,,,,,,,,,,,,,,,,,,,
421010172023,2011,7.0,6.0,0,0,1,7.0,1.0,4.0,2010.0,,,590.0,289.0,81.0,.,547,28527,469.0,289.0,81.0,30.0,590.0,0.0,208.0,,,
421010172023,2012,6.0,4.0,0,0,1,6.0,7.0,3.0,2011.0,104.0,,602.0,313.0,125.0,1.45,589,23828,465.0,313.0,125.0,31.0,575.0,0.0,176.0,,,0.0
421010172023,2013,8.0,5.0,0,0,1,4.0,6.0,10.0,2012.0,141.0,,513.0,210.0,45.0,1.89,452,41625,364.0,210.0,45.0,0.0,488.0,0.0,154.0,109.0,29.0,0.0
421010172023,2014,10.0,4.0,0,0,1,5.0,4.0,1.0,2013.0,159.0,,625.0,239.0,47.0,2.36,-666666666.0,43849.0,402.0,239.0,47.0,0.0,601.0,0.0,181.0,117.0,23.0,0.0
421010172023,2015,10.0,6.0,0,0,1,4.0,5.0,7.0,2014.0,104.0,,554.0,224.0,68.0,2.01,473.0,15278.0,395.0,224.0,68.0,0.0,530.0,0.0,145.0,123.0,11.0,0.0
421010172023,2016,12.0,6.0,0,0,1,6.0,4.0,6.0,2015.0,101.0,1.0,501.0,230.0,83.0,1.9,625.0,8798.0,355.0,230.0,83.0,0.0,474.0,0.0,135.0,181.0,12.0,0.0
421010172024,2010,12.0,8.0,0,0,1,6.0,8.0,11.0,,,,,,,,,,,,,,,,,,,
421010172024,2011,13.0,9.0,0,0,1,8.0,6.0,8.0,2010.0,,,1105.0,453.0,172.0,2.53,905,15737,705.0,453.0,172.0,31.0,1105.0,0.0,281.0,,,
421010172024,2012,12.0,5.0,0,0,1,9.0,8.0,4.0,2011.0,152.0,,1186.0,421.0,151.0,3.11,921,19219,668.0,421.0,151.0,0.0,1186.0,0.0,270.0,,,69.0
421010172024,2013,21.0,8.0,0,0,1,5.0,9.0,8.0,2012.0,182.0,,921.0,407.0,86.0,2.08,882,23092,662.0,407.0,86.0,0.0,921.0,0.0,321.0,347.0,87.0,95.0
421010172024,2014,15.0,9.0,0,0,1,8.0,5.0,6.0,2013.0,131.0,,871.0,418.0,174.0,1.95,825.0,22636.0,674.0,418.0,174.0,0.0,871.0,0.0,244.0,320.0,60.0,55.0
421010172024,2015,15.0,9.0,0,0,1,9.0,8.0,8.0,2014.0,152.0,,926.0,426.0,233.0,2.09,921.0,22500.0,635.0,426.0,233.0,0.0,926.0,0.0,193.0,328.0,64.0,45.0
421010172024,2016,26.0,18.0,0,0,1,9.0,9.0,9.0,2015.0,151.0,,872.0,378.0,169.0,2.53,695.0,19500.0,574.0,378.0,169.0,0.0,783.0,0.0,209.0,228.0,81.0,37.0
421010173001,2010,11.0,7.0,0,0,1,3.0,6.0,12.0,2009.0,,,142.0,31.0,26.0,.,.,13990,31.0,31.0,26.0,0.0,142.0,32.0,5.0,,,
421010173001,2011,12.0,5.0,0,0,1,7.0,3.0,9.0,2010.0,,,1271.0,487.0,232.0,2.38,393,18903,583.0,487.0,232.0,58.0,1271.0,0.0,255.0,,,
421010173001,2012,18.0,7.0,0,0,1,5.0,7.0,10.0,2011.0,105.0,,1340.0,512.0,297.0,2.45,495,16346,597.0,512.0,297.0,51.0,1340.0,0.0,215.0,,,158.0
421010173001,2013,23.0,10.0,0,0,1,7.0,5.0,6.0,2012.0,120.0,,1394.0,495.0,287.0,2.79,523,18068,590.0,495.0,287.0,37.0,1394.0,0.0,208.0,354.0,86.0,180.0
421010173001,2014,49.0,15.0,0,0,1,10.0,7.0,3.0,2013.0,117.0,,1290.0,529.0,313.0,2.37,574.0,17865.0,600.0,529.0,313.0,18.0,1290.0,0.0,216.0,382.0,50.0,208.0
421010173001,2015,26.0,6.0,0,0,1,15.0,10.0,7.0,2014.0,180.0,,1040.0,477.0,274.0,1.95,602.0,11997.0,554.0,477.0,274.0,0.0,1040.0,0.0,203.0,360.0,13.0,144.0
421010173001,2016,30.0,20.0,0,0,1,6.0,15.0,5.0,2015.0,140.0,,1256.0,492.0,244.0,2.36,643.0,16250.0,532.0,492.0,244.0,0.0,1199.0,0.0,248.0,360.0,12.0,46.0
421010173002,2010,22.0,14.0,0,0,1,17.0,13.0,14.0,2009.0,,,520.0,194.0,69.0,2.68,580,39643,293.0,194.0,69.0,19.0,468.0,9.0,125.0,,,
421010173002,2011,35.0,23.0,0,0,1,14.0,17.0,7.0,2010.0,,,1816.0,699.0,209.0,2.98,620,24188,845.0,699.0,209.0,12.0,1663.0,171.0,471.0,,,
421010173002,2012,32.0,19.0,0,0,1,23.0,14.0,16.0,2011.0,563.0,,2132.0,750.0,275.0,2.79,632,20300,866.0,750.0,275.0,11.0,2009.0,157.0,472.0,,,168.0
421010173002,2013,18.0,13.0,0,0,1,19.0,23.0,13.0,2012.0,635.0,,2075.0,758.0,287.0,2.41,633,23145,856.0,758.0,287.0,17.0,1965.0,150.0,466.0,529.0,134.0,146.0
421010173002,2014,37.0,19.0,0,0,1,13.0,19.0,17.0,2013.0,550.0,3.0,1983.0,659.0,266.0,2.55,822.0,27313.0,836.0,659.0,266.0,0.0,1883.0,118.0,383.0,414.0,124.0,142.0
421010173002,2015,30.0,17.0,0,0,1,19.0,13.0,14.0,2014.0,719.0,,2138.0,719.0,272.0,2.15,844.0,25495.0,892.0,719.0,272.0,32.0,2033.0,138.0,435.0,464.0,110.0,83.0
421010173002,2016,34.0,17.0,0,0,1,17.0,19.0,23.0,2015.0,712.0,4.0,1946.0,699.0,237.0,2.2,812.0,25184.0,873.0,699.0,237.0,29.0,1835.0,116.0,450.0,432.0,111.0,57.0
421010174001,2010,12.0,7.0,0,0,1,6.0,7.0,7.0,2009.0,,,691.0,152.0,70.0,4.6,632,33176,243.0,152.0,70.0,0.0,664.0,27.0,82.0,,,
421010174001,2011,22.0,14.0,0,0,1,7.0,6.0,15.0,2010.0,,,1023.0,287.0,107.0,3.32,684,21375,513.0,287.0,107.0,0.0,936.0,76.0,166.0,,,
421010174001,2012,20.0,12.0,0,0,1,14.0,7.0,13.0,2011.0,231.0,,1217.0,336.0,131.0,2.34,399,22381,543.0,336.0,131.0,0.0,1109.0,89.0,184.0,,,67.0
421010174001,2013,9.0,6.0,0,0,1,12.0,14.0,7.0,2012.0,205.0,,1095.0,339.0,152.0,1.85,461,20897,512.0,339.0,152.0,0.0,1038.0,34.0,187.0,231.0,54.0,81.0
