,year,GEOID,crime_count
2223,2012,421010263024,196
2224,2012,421010264001,60
2225,2012,421010264002,47
2226,2012,421010264003,64
2227,2012,421010264004,46
2228,2012,421010264005,91
2229,2012,421010264006,49
2230,2012,421010264007,53
2231,2012,421010265001,45
2232,2012,421010265002,76
2233,2012,421010265003,62
2234,2012,421010265004,60
2235,2012,421010265005,62
2236,2012,421010265006,100
2237,2012,421010266001,69
2238,2012,421010266002,51
2239,2012,421010266003,30
2240,2012,421010266004,49
2241,2012,421010266005,32
2242,2012,421010266006,55
2243,2012,421010266007,76
2244,2012,421010266008,40
2245,2012,421010267001,67
2246,2012,421010267002,57
2247,2012,421010267003,75
2248,2012,421010267004,124
2249,2012,421010267005,119
2250,2012,421010267006,89
2251,2012,421010267007,65
2252,2012,421010268001,128
2253,2012,421010268002,70
2254,2012,421010268003,102
2255,2012,421010268004,101
2256,2012,421010269001,55
2257,2012,421010269002,72
2258,2012,421010270001,56
2259,2012,421010270002,93
2260,2012,421010271001,43
2261,2012,421010271002,51
2262,2012,421010271003,46
2263,2012,421010272001,26
2264,2012,421010272002,122
2265,2012,421010272003,82
2266,2012,421010273001,233
2267,2012,421010273002,131
2268,2012,421010273003,62
2269,2012,421010273004,71
2270,2012,421010273005,52
2271,2012,421010274011,118
2272,2012,421010274012,127
2273,2012,421010274013,88
2274,2012,421010274021,71
2275,2012,421010274022,83
2276,2012,421010274023,106
2277,2012,421010274024,132
2278,2012,421010274025,74
2279,2012,421010275001,155
2280,2012,421010275002,158
2281,2012,421010275003,142
2282,2012,421010275004,50
2283,2012,421010276001,133
2284,2012,421010276002,81
2285,2012,421010276003,124
2286,2012,421010276004,86
2287,2012,421010277001,103
2288,2012,421010277002,97
2289,2012,421010277003,82
2290,2012,421010277004,60
2291,2012,421010277005,80
2292,2012,421010277006,127
2293,2012,421010278001,124
2294,2012,421010278002,269
2295,2012,421010278003,291
2296,2012,421010278004,154
2297,2012,421010279011,71
2298,2012,421010279012,86
2299,2012,421010279013,107
2300,2012,421010279014,143
2301,2012,421010279021,142
2302,2012,421010279022,207
2303,2012,421010280001,161
2304,2012,421010280002,110
2305,2012,421010280003,132
2306,2012,421010280004,207
2307,2012,421010281001,177
2308,2012,421010281002,111
2309,2012,421010281003,158
2310,2012,421010282001,159
2311,2012,421010282002,185
2312,2012,421010282003,430
2313,2012,421010283001,69
2314,2012,421010283002,93
2315,2012,421010283003,141
2316,2012,421010283004,150
2317,2012,421010283005,96
2318,2012,421010283006,66
2319,2012,421010283007,229
2320,2012,421010284001,196
2321,2012,421010284002,93
2322,2012,421010284003,126
2323,2012,421010284004,110
2324,2012,421010285001,340
2325,2012,421010286001,220
2326,2012,421010286002,89
2327,2012,421010286003,124
2328,2012,421010286004,105
2329,2012,421010286005,80
2330,2012,421010286006,189
2331,2012,421010287001,308
2332,2012,421010287002,146
2333,2012,421010288001,149
2334,2012,421010288002,106
2335,2012,421010288003,250
2336,2012,421010289011,166
2337,2012,421010289012,129
2338,2012,421010289013,76
2339,2012,421010289021,102
2340,2012,421010289022,104
2341,2012,421010289023,108
2342,2012,421010289024,91
2343,2012,421010289025,59
2344,2012,421010290001,43
2345,2012,421010290002,126
2346,2012,421010290003,190
2347,2012,421010290004,127
2348,2012,421010291001,177
2349,2012,421010291002,193
2350,2012,421010291003,261
2351,2012,421010291004,86
2352,2012,421010292001,109
2353,2012,421010292002,178
2354,2012,421010292003,58
2355,2012,421010293001,282
2356,2012,421010293002,523
2357,2012,421010294001,77
2358,2012,421010294002,285
2359,2012,421010294003,221
2360,2012,421010298001,78
2361,2012,421010298002,129
2362,2012,421010298003,103
2363,2012,421010298004,155
2364,2012,421010298005,141
2365,2012,421010299001,263
2366,2012,421010299002,115
2367,2012,421010299003,130
2368,2012,421010299004,253
2369,2012,421010300001,60
2370,2012,421010300002,230
2371,2012,421010300003,126
2372,2012,421010300004,486
2373,2012,421010300005,135
2374,2012,421010300006,495
2375,2012,421010300007,458
2376,2012,421010301001,121
2377,2012,421010301002,340
2378,2012,421010301003,57
2379,2012,421010301004,87
2380,2012,421010301005,104
2381,2012,421010302001,594
2382,2012,421010302002,99
2383,2012,421010302003,172
2384,2012,421010302004,136
2385,2012,421010302005,110
2386,2012,421010305011,99
2387,2012,421010305012,110
2388,2012,421010305013,160
2389,2012,421010305021,182
2390,2012,421010305022,98
2391,2012,421010305023,60
2392,2012,421010305024,348
2393,2012,421010305025,53
2394,2012,421010306001,91
2395,2012,421010306002,38
2396,2012,421010306003,59
2397,2012,421010306004,57
2398,2012,421010306005,34
2399,2012,421010306006,40
2400,2012,421010306007,96
2401,2012,421010307001,124
2402,2012,421010307002,66
2403,2012,421010307003,119
2404,2012,421010308001,33
2405,2012,421010308002,95
2406,2012,421010308003,183
2407,2012,421010308004,45
2408,2012,421010309001,108
2409,2012,421010309002,71
2410,2012,421010309003,243
2411,2012,421010310001,133
2412,2012,421010310002,126
2413,2012,421010310003,120
2414,2012,421010310004,90
2415,2012,421010310005,58
2416,2012,421010310006,40
2417,2012,421010310007,52
2418,2012,421010311011,170
2419,2012,421010311012,104
2420,2012,421010311013,164
2421,2012,421010311014,127
2422,2012,421010311021,118
2423,2012,421010311022,80
2424,2012,421010311023,191
2425,2012,421010311024,149
2426,2012,421010312001,101
2427,2012,421010312002,155
2428,2012,421010312003,104
2429,2012,421010313001,97
2430,2012,421010313002,157
2431,2012,421010313003,251
2432,2012,421010313004,135
2433,2012,421010313005,79
2434,2012,421010313006,61
2435,2012,421010314011,123
2436,2012,421010314012,155
2437,2012,421010314013,80
2438,2012,421010314014,70
2439,2012,421010314015,105
2440,2012,421010314021,99
2441,2012,421010314022,87
2442,2012,421010314023,173
2443,2012,421010315011,137
2444,2012,421010315012,128
2445,2012,421010315013,75
2446,2012,421010315014,69
2447,2012,421010315015,68
2448,2012,421010315021,217
2449,2012,421010315022,138
2450,2012,421010315023,67
2451,2012,421010316001,26
2452,2012,421010316002,117
2453,2012,421010316003,123
2454,2012,421010316004,125
2455,2012,421010316005,35
2456,2012,421010316006,72
2457,2012,421010316007,84
2458,2012,421010317001,69
2459,2012,421010317002,76
2460,2012,421010317003,42
2461,2012,421010317004,210
2462,2012,421010317005,103
2463,2012,421010318001,128
2464,2012,421010318002,90
2465,2012,421010318003,56
2466,2012,421010318004,59
2467,2012,421010319001,62
2468,2012,421010319002,122
2469,2012,421010319003,109
2470,2012,421010319004,66
2471,2012,421010319005,133
2472,2012,421010320001,79
2473,2012,421010320002,78
2474,2012,421010320003,113
2475,2012,421010320004,44
2476,2012,421010320005,90
2477,2012,421010320006,72
2478,2012,421010320007,82
2479,2012,421010321001,173
2480,2012,421010321002,118
2481,2012,421010321003,198
2482,2012,421010323001,72
2483,2012,421010323002,156
2484,2012,421010323003,219
2485,2012,421010325001,76
2486,2012,421010325002,199
2487,2012,421010325003,356
2488,2012,421010325004,232
2489,2012,421010326001,131
2490,2012,421010326002,64
2491,2012,421010326003,81
2492,2012,421010326004,110
2493,2012,421010326005,111
2494,2012,421010326006,97
2495,2012,421010326007,90
2496,2012,421010329001,89
2497,2012,421010329002,94
2498,2012,421010329003,92
2499,2012,421010329004,78
2500,2012,421010329005,108
2501,2012,421010330001,69
2502,2012,421010330002,52
2503,2012,421010330003,85
2504,2012,421010330004,213
2505,2012,421010330005,146
2506,2012,421010330006,121
2507,2012,421010330007,70
2508,2012,421010331011,123
2509,2012,421010331012,232
2510,2012,421010331013,100
2511,2012,421010331014,49
2512,2012,421010331021,109
2513,2012,421010331022,99
2514,2012,421010331023,79
2515,2012,421010331024,78
2516,2012,421010332001,133
2517,2012,421010332002,328
2518,2012,421010333001,73
2519,2012,421010333002,66
2520,2012,421010333003,87
2521,2012,421010334001,74
2522,2012,421010334002,146
2523,2012,421010334003,106
2524,2012,421010334004,453
2525,2012,421010335001,55
2526,2012,421010335002,314
2527,2012,421010335003,127
2528,2012,421010336001,103
2529,2012,421010336002,81
2530,2012,421010336003,127
2531,2012,421010336004,91
2532,2012,421010336005,52
2533,2012,421010337011,92
2534,2012,421010337012,94
2535,2012,421010337013,127
2536,2012,421010337021,44
2537,2012,421010337022,97
2538,2012,421010337023,32
2539,2012,421010337024,27
2540,2012,421010338001,70
2541,2012,421010338002,97
2542,2012,421010338003,38
2543,2012,421010338004,48
2544,2012,421010338005,120
2545,2012,421010339001,37
2546,2012,421010339002,115
2547,2012,421010339003,96
2548,2012,421010340001,26
2549,2012,421010340002,34
2550,2012,421010340003,30
2551,2012,421010341001,23
2552,2012,421010341002,65
2553,2012,421010341003,94
2554,2012,421010341004,278
2555,2012,421010341005,52
2556,2012,421010341006,30
2557,2012,421010342001,30
2558,2012,421010342002,48
2559,2012,421010344001,71
2560,2012,421010344002,59
2561,2012,421010344003,98
2562,2012,421010344004,41
2563,2012,421010345011,51
2564,2012,421010345012,63
2565,2012,421010345021,37
2566,2012,421010345022,161
2567,2012,421010345023,86
2568,2012,421010346001,468
2569,2012,421010347011,116
2570,2012,421010347012,100
2571,2012,421010347013,97
2572,2012,421010347021,95
2573,2012,421010347022,33
2574,2012,421010347023,54
2575,2012,421010348011,45
2576,2012,421010348012,110
2577,2012,421010348013,242
2578,2012,421010348021,153
2579,2012,421010348022,76
2580,2012,421010348023,76
2581,2012,421010348031,47
2582,2012,421010348032,104
2583,2012,421010348033,39
2584,2012,421010349001,116
2585,2012,421010349002,129
2586,2012,421010349003,72
2587,2012,421010349004,171
2588,2012,421010351001,104
2589,2012,421010351002,45
2590,2012,421010352001,69
2591,2012,421010352002,27
2592,2012,421010352003,57
2593,2012,421010353011,129
2594,2012,421010353012,82
2595,2012,421010353013,25
2596,2012,421010353021,187
2597,2012,421010353022,104
2598,2012,421010355001,105
2599,2012,421010355002,96
2600,2012,421010355003,220
2601,2012,421010356011,51
2602,2012,421010356012,43
2603,2012,421010356013,18
2604,2012,421010356014,66
2605,2012,421010356021,36
2606,2012,421010356022,95
2607,2012,421010357011,106
2608,2012,421010357012,99
2609,2012,421010357021,67
2610,2012,421010357022,58
2611,2012,421010358001,138
2612,2012,421010358002,33
2613,2012,421010358003,29
2614,2012,421010359001,113
2615,2012,421010359002,183
2616,2012,421010360001,258
2617,2012,421010361001,62
2618,2012,421010361002,78
2619,2012,421010361003,54
2620,2012,421010362011,72
2621,2012,421010362012,33
2622,2012,421010362013,69
2623,2012,421010362014,33
2624,2012,421010362021,69
2625,2012,421010362022,50
2626,2012,421010362023,46
2627,2012,421010362024,48
2628,2012,421010362031,99
2629,2012,421010362032,35
2630,2012,421010362033,72
2631,2012,421010363011,718
2632,2012,421010363012,49
2633,2012,421010363021,82
2634,2012,421010363022,82
2635,2012,421010363031,113
2636,2012,421010363032,98
2637,2012,421010363033,36
2638,2012,421010363034,54
2639,2012,421010364001,82
2640,2012,421010365011,105
2641,2012,421010365012,79
2642,2012,421010365013,40
2643,2012,421010365021,59
2644,2012,421010365022,119
2645,2012,421010366001,416
2646,2012,421010367001,545
2647,2012,421010367002,226
2648,2012,421010369001,214
2649,2012,421010369002,269
2650,2012,421010369003,303
2651,2012,421010372001,100
2652,2012,421010372002,137
2653,2012,421010372003,41
2654,2012,421010372004,240
2655,2012,421010373001,71
2656,2012,421010373002,106
2657,2012,421010373003,49
2658,2012,421010375001,63
2659,2012,421010375002,87
2660,2012,421010376001,434
2661,2012,421010376002,537
2662,2012,421010377001,429
2663,2012,421010377002,249
2664,2012,421010377003,47
2665,2012,421010378001,253
2666,2012,421010378002,178
2667,2012,421010378003,74
2668,2012,421010379001,75
2669,2012,421010379002,67
2670,2012,421010379003,610
2671,2012,421010379004,114
2672,2012,421010379005,81
2673,2012,421010379006,112
2674,2012,421010380001,143
2675,2012,421010380002,151
2676,2012,421010381001,162
2677,2012,421010381002,195
2678,2012,421010382001,326
2679,2012,421010382002,370
2680,2012,421010382003,585
2681,2012,421010383001,906
2682,2012,421010383002,71
2683,2012,421010383003,204
2684,2012,421010384001,49
2685,2012,421010384002,135
2686,2012,421010385001,43
2687,2012,421010385002,72
2688,2012,421010386001,73
2689,2012,421010387001,59
2690,2012,421010387002,91
2691,2012,421010388001,57
2692,2012,421010388002,79
2693,2012,421010388003,64
2694,2012,421010388004,50
2695,2012,421010389001,198
2696,2012,421010389002,158
2697,2012,421010389003,69
2698,2012,421010390001,692
2699,2012,421010390002,116
2700,2012,421010390003,94
2701,2012,421010390004,146
2702,2012,421010390005,80
2703,2012,421010390006,146
2704,2012,421010390007,134
2705,2012,421010390008,135
2706,2012,421019800001,592
2707,2012,421019801001,92
2708,2012,421019802001,174
2709,2012,421019803001,283
2710,2012,421019804001,217
2711,2012,421019805001,60
2712,2012,421019806001,375
2713,2012,421019807001,986
2714,2012,421019808001,98
2715,2012,421019809001,692
2716,2012,421019891001,473
2717,2013,420454023001,2
2718,2013,420459800001,1
2719,2013,420912022014,7
2720,2013,420912022021,1
2721,2013,420912022022,1
2722,2013,420912024012,1
2723,2013,420912024024,1
2724,2013,420912024025,4
2725,2013,420912025001,11
2726,2013,420912025002,1
2727,2013,420912043001,5
2728,2013,420912043002,8
2729,2013,420912054002,1
2730,2013,420912055032,2
2731,2013,420912103003,2
2732,2013,420912105004,2
2733,2013,421010001001,395
2734,2013,421010001002,208
2735,2013,421010002001,632
2736,2013,421010003001,571
2737,2013,421010003002,122
2738,2013,421010004011,222
2739,2013,421010004021,58
2740,2013,421010004022,1137
2741,2013,421010005001,1855
2742,2013,421010006001,533
2743,2013,421010007001,108
2744,2013,421010007002,846
2745,2013,421010007003,84
2746,2013,421010008011,50
2747,2013,421010008031,29
2748,2013,421010008032,48
2749,2013,421010008033,73
2750,2013,421010008034,33
2751,2013,421010008041,199
2752,2013,421010008042,104
2753,2013,421010008043,164
2754,2013,421010009011,428
2755,2013,421010009012,357
2756,2013,421010009021,82
2757,2013,421010009022,75
2758,2013,421010010011,68
2759,2013,421010010012,149
2760,2013,421010010021,344
2761,2013,421010010022,46
2762,2013,421010010023,74
2763,2013,421010011011,61
2764,2013,421010011012,67
2765,2013,421010011013,95
2766,2013,421010011014,58
2767,2013,421010011021,164
2768,2013,421010011022,64
2769,2013,421010012011,23
2770,2013,421010012012,41
2771,2013,421010012013,54
2772,2013,421010012014,41
2773,2013,421010012021,78
2774,2013,421010012022,56
2775,2013,421010012023,41
2776,2013,421010012024,99
2777,2013,421010012025,49
2778,2013,421010013001,44
2779,2013,421010013002,62
2780,2013,421010013003,84
2781,2013,421010013004,46
2782,2013,421010013005,170
2783,2013,421010014001,105
2784,2013,421010014002,32
2785,2013,421010014003,152
2786,2013,421010015001,117
2787,2013,421010015002,169
2788,2013,421010016001,207
2789,2013,421010016002,104
2790,2013,421010017001,68
2791,2013,421010017002,79
2792,2013,421010018001,43
2793,2013,421010018002,171
2794,2013,421010019001,67
2795,2013,421010019002,155
2796,2013,421010019003,164
2797,2013,421010020001,158
2798,2013,421010020002,80
2799,2013,421010021001,91
2800,2013,421010021002,285
2801,2013,421010022001,131
2802,2013,421010022002,189
2803,2013,421010022003,182
2804,2013,421010023001,70
2805,2013,421010023002,126
2806,2013,421010024001,48
2807,2013,421010024002,110
2808,2013,421010024003,122
2809,2013,421010024004,58
2810,2013,421010024005,153
2811,2013,421010025001,81
2812,2013,421010025002,62
2813,2013,421010025003,49
2814,2013,421010025004,153
2815,2013,421010027011,77
2816,2013,421010027012,121
2817,2013,421010027013,125
2818,2013,421010027021,98
2819,2013,421010027022,98
2820,2013,421010027023,55
2821,2013,421010027024,71
2822,2013,421010028011,101
2823,2013,421010028012,116
2824,2013,421010028013,99
2825,2013,421010028021,68
2826,2013,421010028022,50
2827,2013,421010028023,56
2828,2013,421010028024,74
2829,2013,421010028025,77
2830,2013,421010029001,94
2831,2013,421010029002,59
2832,2013,421010029003,182
2833,2013,421010030011,68
2834,2013,421010030012,109
2835,2013,421010030013,80
2836,2013,421010030014,61
2837,2013,421010030015,99
2838,2013,421010030021,102
2839,2013,421010030022,117
2840,2013,421010030023,83
2841,2013,421010030024,105
2842,2013,421010031001,289
2843,2013,421010031002,55
2844,2013,421010031003,91
2845,2013,421010031004,141
2846,2013,421010031005,209
2847,2013,421010031006,210
2848,2013,421010032001,155
2849,2013,421010032002,117
2850,2013,421010032003,161
2851,2013,421010032004,157
2852,2013,421010032005,140
2853,2013,421010032006,172
2854,2013,421010033001,315
2855,2013,421010033002,175
2856,2013,421010033003,117
2857,2013,421010033004,110
2858,2013,421010033005,136
2859,2013,421010033006,135
2860,2013,421010036001,194
2861,2013,421010036002,94
2862,2013,421010036003,347
2863,2013,421010036004,153
2864,2013,421010037011,137
2865,2013,421010037012,93
2866,2013,421010037013,238
2867,2013,421010037014,159
2868,2013,421010037015,130
2869,2013,421010037021,109
2870,2013,421010037022,121
2871,2013,421010037023,150
2872,2013,421010038001,61
2873,2013,421010038002,595
2874,2013,421010038003,49
2875,2013,421010038004,37
2876,2013,421010039011,216
2877,2013,421010039012,113
2878,2013,421010039013,96
2879,2013,421010039014,133
2880,2013,421010039021,76
2881,2013,421010039022,108
2882,2013,421010039023,90
2883,2013,421010039024,113
2884,2013,421010040011,79
2885,2013,421010040012,93
2886,2013,421010040013,122
2887,2013,421010040014,121
2888,2013,421010040021,84
2889,2013,421010040022,84
2890,2013,421010040023,100
2891,2013,421010040024,115
2892,2013,421010041011,161
2893,2013,421010041012,142
2894,2013,421010041013,176
2895,2013,421010041014,154
2896,2013,421010041021,321
2897,2013,421010041022,263
2898,2013,421010041023,119
2899,2013,421010041024,143
2900,2013,421010042011,50
2901,2013,421010042012,150
2902,2013,421010042013,47
2903,2013,421010042014,127
2904,2013,421010042021,81
2905,2013,421010042022,144
2906,2013,421010042023,96
2907,2013,421010042024,90
2908,2013,421010050001,12
2909,2013,421010054001,83
2910,2013,421010055001,165
2911,2013,421010055002,63
2912,2013,421010055003,132
2913,2013,421010056001,222
2914,2013,421010060001,114
2915,2013,421010060002,52
2916,2013,421010060003,93
2917,2013,421010060004,180
2918,2013,421010060005,112
2919,2013,421010061001,233
2920,2013,421010061002,76
2921,2013,421010062001,216
2922,2013,421010062002,146
2923,2013,421010062003,77
2924,2013,421010062004,358
2925,2013,421010063001,221
2926,2013,421010063002,189
2927,2013,421010063003,136
2928,2013,421010063004,386
2929,2013,421010064001,141
2930,2013,421010064002,96
2931,2013,421010064003,263
2932,2013,421010065001,133
2933,2013,421010065002,89
2934,2013,421010065003,101
2935,2013,421010065004,87
2936,2013,421010065005,60
2937,2013,421010065006,242
2938,2013,421010066001,299
2939,2013,421010066002,95
2940,2013,421010066003,225
2941,2013,421010066004,573
2942,2013,421010067001,140
2943,2013,421010067002,71
2944,2013,421010067003,187
2945,2013,421010067004,265
2946,2013,421010067005,365
2947,2013,421010067006,193
2948,2013,421010067007,202
2949,2013,421010069001,171
2950,2013,421010069002,103
2951,2013,421010069003,72
2952,2013,421010070001,107
2953,2013,421010070002,92
2954,2013,421010070003,176
2955,2013,421010070004,109
2956,2013,421010070005,147
2957,2013,421010071011,142
2958,2013,421010071012,223
2959,2013,421010071013,237
2960,2013,421010071021,120
2961,2013,421010071022,129
2962,2013,421010071023,143
2963,2013,421010071024,130
2964,2013,421010071025,137
2965,2013,421010072001,134
2966,2013,421010072002,68
2967,2013,421010072003,72
2968,2013,421010072004,77
2969,2013,421010072005,103
2970,2013,421010072006,197
2971,2013,421010073001,130
2972,2013,421010073002,102
2973,2013,421010073003,50
2974,2013,421010073004,131
2975,2013,421010074001,35
2976,2013,421010074002,73
2977,2013,421010074003,91
2978,2013,421010074004,382
2979,2013,421010074005,157
2980,2013,421010077001,80
2981,2013,421010077002,35
2982,2013,421010078001,64
2983,2013,421010078002,50
2984,2013,421010078003,63
2985,2013,421010078004,46
2986,2013,421010078005,78
2987,2013,421010079001,43
2988,2013,421010079002,70
2989,2013,421010079003,101
2990,2013,421010079004,64
2991,2013,421010080001,106
2992,2013,421010080002,90
2993,2013,421010080003,121
2994,2013,421010080004,248
2995,2013,421010081011,115
2996,2013,421010081012,141
2997,2013,421010081013,70
2998,2013,421010081021,86
2999,2013,421010081022,65
3000,2013,421010081023,73
3001,2013,421010081024,140
3002,2013,421010081025,195
3003,2013,421010082001,92
3004,2013,421010082002,82
3005,2013,421010082003,118
3006,2013,421010082004,47
3007,2013,421010082005,90
3008,2013,421010082006,105
3009,2013,421010082007,85
3010,2013,421010083011,195
3011,2013,421010083012,130
3012,2013,421010083013,144
3013,2013,421010083021,128
3014,2013,421010083022,381
3015,2013,421010083023,206
3016,2013,421010083024,124
3017,2013,421010084001,92
3018,2013,421010084002,136
3019,2013,421010084003,112
3020,2013,421010084004,306
3021,2013,421010084005,87
3022,2013,421010084006,203
3023,2013,421010085001,123
3024,2013,421010085002,112
3025,2013,421010085003,91
3026,2013,421010085004,171
3027,2013,421010085005,214
3028,2013,421010085006,158
3029,2013,421010085007,361
3030,2013,421010086011,110
3031,2013,421010086012,143
3032,2013,421010086021,209
3033,2013,421010086022,91
3034,2013,421010086023,150
3035,2013,421010087011,40
3036,2013,421010087012,117
3037,2013,421010087013,114
3038,2013,421010087021,129
3039,2013,421010087022,56
3040,2013,421010088011,93
3041,2013,421010088012,44
3042,2013,421010088021,29
3043,2013,421010088022,160
3044,2013,421010088023,197
3045,2013,421010088024,62
3046,2013,421010090001,30
3047,2013,421010090002,71
3048,2013,421010090003,93
3049,2013,421010090004,135
3050,2013,421010091001,54
3051,2013,421010091002,194
3052,2013,421010091003,141
3053,2013,421010092001,356
3054,2013,421010092002,184
3055,2013,421010093001,60
3056,2013,421010093002,79
3057,2013,421010093003,108
3058,2013,421010093004,777
3059,2013,421010093005,260
3060,2013,421010094001,181
3061,2013,421010094002,268
3062,2013,421010094003,191
3063,2013,421010094004,278
3064,2013,421010095001,166
3065,2013,421010095002,119
3066,2013,421010095003,530
3067,2013,421010095004,202
3068,2013,421010096001,293
3069,2013,421010096002,270
3070,2013,421010096003,155
3071,2013,421010096004,92
3072,2013,421010096005,165
3073,2013,421010098011,48
3074,2013,421010098012,176
3075,2013,421010098021,79
3076,2013,421010098022,96
3077,2013,421010098023,114
3078,2013,421010100001,127
3079,2013,421010100002,56
3080,2013,421010100003,69
3081,2013,421010100004,177
3082,2013,421010101001,139
3083,2013,421010101002,175
3084,2013,421010101003,113
3085,2013,421010101004,176
3086,2013,421010101005,99
3087,2013,421010101006,91
3088,2013,421010101007,74
3089,2013,421010102001,107
3090,2013,421010102002,495
3091,2013,421010102003,219
3092,2013,421010103001,490
3093,2013,421010103002,219
3094,2013,421010104001,81
3095,2013,421010104002,73
3096,2013,421010104003,203
3097,2013,421010104004,89
3098,2013,421010105001,77
3099,2013,421010105002,442
3100,2013,421010105003,155
3101,2013,421010106001,113
3102,2013,421010106002,444
3103,2013,421010107001,54
3104,2013,421010107002,415
3105,2013,421010107003,128
3106,2013,421010107004,103
3107,2013,421010108001,76
3108,2013,421010108002,109
3109,2013,421010108003,188
3110,2013,421010108004,142
3111,2013,421010108005,131
3112,2013,421010109001,126
3113,2013,421010109002,71
3114,2013,421010109003,137
3115,2013,421010110001,98
3116,2013,421010110002,80
3117,2013,421010110003,122
3118,2013,421010110004,142
3119,2013,421010111001,286
3120,2013,421010111002,151
3121,2013,421010111003,278
3122,2013,421010111004,423
3123,2013,421010111005,304
3124,2013,421010112001,112
3125,2013,421010112002,160
3126,2013,421010112003,167
3127,2013,421010112004,196
3128,2013,421010112005,114
3129,2013,421010112006,173
3130,2013,421010112007,206
3131,2013,421010113001,134
3132,2013,421010113002,207
3133,2013,421010113003,126
3134,2013,421010114001,161
3135,2013,421010114002,123
3136,2013,421010114003,115
3137,2013,421010114004,109
3138,2013,421010114005,149
3139,2013,421010114006,193
3140,2013,421010115001,39
3141,2013,421010115002,104
3142,2013,421010115003,81
3143,2013,421010115004,94
3144,2013,421010117001,141
3145,2013,421010118001,50
3146,2013,421010118002,91
3147,2013,421010118003,400
3148,2013,421010118004,69
3149,2013,421010118005,116
3150,2013,421010118006,40
3151,2013,421010119001,107
3152,2013,421010119002,164
3153,2013,421010119003,155
3154,2013,421010119004,84
3155,2013,421010119005,43
3156,2013,421010120001,21
3157,2013,421010120002,63
3158,2013,421010121001,107
3159,2013,421010121002,110
3160,2013,421010122011,26
3161,2013,421010122012,53
3162,2013,421010122031,146
3163,2013,421010122041,55
3164,2013,421010122042,109
3165,2013,421010125001,279
3166,2013,421010125002,118
3167,2013,421010125003,248
3168,2013,421010131001,127
3169,2013,421010131002,136
3170,2013,421010132001,133
3171,2013,421010132002,280
3172,2013,421010133001,211
3173,2013,421010133002,282
3174,2013,421010134011,63
3175,2013,421010134012,80
3176,2013,421010134021,72
3177,2013,421010134022,82
3178,2013,421010134023,111
3179,2013,421010135001,78
3180,2013,421010135002,55
3181,2013,421010135003,35
3182,2013,421010135004,182
3183,2013,421010136011,55
3184,2013,421010136012,63
3185,2013,421010136021,61
3186,2013,421010136022,50
3187,2013,421010136023,47
3188,2013,421010136024,29
3189,2013,421010137001,65
3190,2013,421010137002,136
3191,2013,421010137003,106
3192,2013,421010137004,100
3193,2013,421010137005,124
3194,2013,421010138001,147
3195,2013,421010138002,218
3196,2013,421010139001,223
3197,2013,421010139002,163
3198,2013,421010139003,112
3199,2013,421010140001,356
3200,2013,421010140002,78
3201,2013,421010140003,152
3202,2013,421010141001,264
3203,2013,421010141002,182
3204,2013,421010142001,66
3205,2013,421010142002,517
3206,2013,421010143001,452
3207,2013,421010143002,61
3208,2013,421010144001,80
3209,2013,421010144002,263
3210,2013,421010144003,110
3211,2013,421010145001,152
3212,2013,421010145002,103
3213,2013,421010146001,305
3214,2013,421010146002,30
3215,2013,421010146003,60
3216,2013,421010147001,230
3217,2013,421010147002,560
3218,2013,421010148001,225
3219,2013,421010149001,201
3220,2013,421010149002,77
3221,2013,421010149003,108
3222,2013,421010149004,122
3223,2013,421010149005,74
3224,2013,421010149006,70
3225,2013,421010151011,94
3226,2013,421010151012,154
3227,2013,421010151021,262
3228,2013,421010151022,173
3229,2013,421010151023,231
3230,2013,421010152001,133
3231,2013,421010152002,429
3232,2013,421010152003,153
3233,2013,421010152004,221
3234,2013,421010152005,75
3235,2013,421010153001,143
3236,2013,421010153002,166
3237,2013,421010153003,204
3238,2013,421010153004,543
3239,2013,421010156001,102
3240,2013,421010156002,123
3241,2013,421010157001,60
3242,2013,421010157002,92
3243,2013,421010157003,230
3244,2013,421010158001,112
3245,2013,421010158002,60
3246,2013,421010158003,171
3247,2013,421010158004,63
3248,2013,421010158005,77
3249,2013,421010158006,50
3250,2013,421010160001,65
3251,2013,421010160002,67
3252,2013,421010160003,181
3253,2013,421010160004,68
3254,2013,421010160005,77
3255,2013,421010160006,144
3256,2013,421010160007,71
3257,2013,421010161001,413
3258,2013,421010161002,231
3259,2013,421010161003,176
3260,2013,421010161004,146
3261,2013,421010162001,138
3262,2013,421010162002,128
3263,2013,421010162003,43
3264,2013,421010163001,310
3265,2013,421010163002,238
3266,2013,421010163003,69
3267,2013,421010163004,284
3268,2013,421010164001,189
3269,2013,421010164002,115
3270,2013,421010164003,162
3271,2013,421010164004,194
3272,2013,421010165001,75
3273,2013,421010165002,101
3274,2013,421010165003,335
3275,2013,421010166001,264
3276,2013,421010166002,148
3277,2013,421010167011,148
3278,2013,421010167012,137
3279,2013,421010167013,223
3280,2013,421010167021,102
3281,2013,421010167022,120
3282,2013,421010167023,297
3283,2013,421010167024,165
3284,2013,421010168001,98
3285,2013,421010168002,41
3286,2013,421010168003,87
3287,2013,421010168004,57
3288,2013,421010168005,70
3289,2013,421010168006,159
3290,2013,421010169011,210
3291,2013,421010169012,148
3292,2013,421010169013,280
3293,2013,421010169021,180
3294,2013,421010169022,149
3295,2013,421010169023,194
3296,2013,421010169024,137
3297,2013,421010170001,64
