GEOID,actual_evictions,clf_pred_score,reg_pred_evictions
421010161002,20.0,0.999508200681558,21.555555555555557
421010107004,20.0,0.9995908382180434,19.25
421010107002,20.0,0.9996906093345627,18.285714285714285
421010103001,20.0,0.9973591207028953,19.25
421010100001,20.0,0.9992654268186608,19.285714285714285
421010094002,20.0,0.3556125261535052,19.285714285714285
421010081024,20.0,0.9635540708730438,18.333333333333332
421010064001,20.0,0.9992699768159504,21.555555555555557
421010167013,19.0,0.9961284139906934,17.0
421010355003,19.0,0.9997467757358238,21.555555555555557
421010286001,19.0,0.9997608451905664,17.0
421010283007,19.0,0.9989657928293799,18.285714285714285
421010259001,19.0,0.9971187810810545,21.555555555555557
421010240003,19.0,0.9977424690082327,19.25
421010205001,19.0,0.98544911145535,17.0
421010151012,19.0,0.7868667635028114,19.25
421010151023,19.0,0.9960310216959056,19.285714285714285
421010098011,19.0,0.9804069825785854,19.285714285714285
421010086011,19.0,0.9993947183289895,19.25
421010085006,19.0,0.97979950520965,20.666666666666668
421010074004,19.0,0.9963253057508084,20.666666666666668
421010067005,19.0,0.9995088899971537,19.25
421010056001,19.0,0.9873679053039077,21.555555555555557
421010215001,18.0,,
421010330004,18.0,0.9891093755020967,19.285714285714285
421010294003,18.0,0.919834487882321,19.285714285714285
421010276001,18.0,0.9241768834220563,26.333333333333332
421010195012,18.0,0.9711915550593356,16.77777777777778
421010190005,18.0,0.8861000055747853,16.77777777777778
421010133002,18.0,0.8991840507198151,20.666666666666668
421010077001,18.0,0.9445154023210858,19.285714285714285
421010237003,17.0,0.99643935390431,19.25
421010329001,17.0,,
421010311012,17.0,0.9025318114967613,15.833333333333334
421010300006,17.0,0.9932995078318885,19.25
421010289011,17.0,0.988252897856752,15.833333333333334
421010277001,17.0,0.6939176179540212,15.6
421010274024,17.0,0.8946436393849694,18.333333333333332
421010249001,17.0,,20.666666666666668
421010243001,17.0,0.9782417005727223,18.285714285714285
421010063003,17.0,0.9982605764803446,17.0
421010192001,17.0,0.9483325990453002,
421010177013,17.0,0.9118119188396787,19.25
421010153003,17.0,0.9758980066941927,15.833333333333334
421010147002,17.0,0.9907156067718427,16.0
421010094004,17.0,0.5404850015711324,19.285714285714285
421010086021,17.0,0.9994089124312049,
421010063001,17.0,0.9893345167088121,15.6
421010041022,17.0,0.9894949232628754,19.285714285714285
421010177022,17.0,0.9834542606592783,18.285714285714285
421010110001,16.0,,20.666666666666668
421010200002,16.0,0.6218331877707275,17.0
421010161001,16.0,,15.6
421010113002,16.0,0.7137380801696612,15.555555555555555
421010349002,16.0,0.8942322373925509,16.714285714285715
421010067004,16.0,0.8674031406294803,15.555555555555555
421010063002,16.0,0.4949897535975264,19.285714285714285
421010037014,16.0,0.4693866705289736,
421010031006,16.0,0.6945548607618515,20.666666666666668
421010066004,16.0,0.6663075685998147,19.285714285714285
421010101005,15.0,,
421010178004,15.0,0.32172027304699774,16.77777777777778
421010178001,15.0,0.32789535045873686,15.6
421010169023,15.0,,18.333333333333332
421010165003,15.0,0.1460968936614901,26.333333333333332
421010119002,15.0,,15.6
421010110004,15.0,0.041541557553396294,
421010102002,15.0,,
421010079004,15.0,,
421010087013,15.0,0.19611293579490255,
421010086012,15.0,0.2226553047053956,15.6
421010062004,15.0,,15.555555555555555
421010037015,15.0,,
421010037012,15.0,,
421010033006,15.0,0.037776908809064376,17.0
421010033002,15.0,,
421010009011,15.0,0.05866173264101456,16.714285714285715
421010188002,15.0,0.6583655213225064,
